company_id,flight_number,scheduled_departure_date_local,scheduled_departure_station_code,scheduled_arrival_station_code,departure_delay_min,total_pax,checked_bags,transfer_bags,ground_time_stress,transfer_ratio,load_factor,SSR_intensity,difficulty_score,rank,category
UA,1599,2025-08-15,ORD,DEN,-1.0,407,0,25,0.05599387614348621,0.07142857142857142,0.5800051184006504,0.038169764579050525,0.1872905382161614,210.0,Medium
UA,2370,2025-08-14,ORD,BOS,-5.0,203,0,56,0.04649572705096682,0.16,0.5853287260438708,0.06832793928563513,0.21394648748338474,77.0,Difficult
UA,1495,2025-08-09,ORD,TVC,45.0,112,0,18,0.04569505663159742,0.05142857142857143,0.3082824654072733,0.10513887258856473,0.12466405071615336,500.0,Easy
UA,2684,2025-08-13,ORD,FCA,-3.0,198,0,65,0.04633088314109665,0.18571428571428572,0.5701064040308709,0.060284141912077566,0.21491126576103364,101.0,Difficult
OO,5470,2025-08-01,ORD,GEG,-3.0,85,0,23,0.04646525170628494,0.06571428571428571,0.5767962139681629,0.04561355562337943,0.18368991155717354,369.0,Medium
UA,1776,2025-08-13,ORD,PHL,99.0,190,0,42,0.0449525664157116,0.12000000000000001,0.5910508519089984,0.035921477897600224,0.19843277848148314,173.0,Medium
UA,1577,2025-08-12,ORD,SFO,-4.0,259,0,37,0.04702237123055204,0.10571428571428572,0.5704837094482872,0.05784921521014735,0.1947260532018383,122.0,Medium
UA,1842,2025-08-06,ORD,SAN,215.0,218,0,50,0.04637266385557987,0.14285714285714285,0.561307901907357,0.0472457314483154,0.19940220663746203,139.0,Medium
OO,5946,2025-08-14,ORD,RAP,6.0,64,0,40,0.04848216542704939,0.11428571428571428,0.4655507979758661,0.061316980442744654,0.17176717378205886,373.0,Easy
G7,4482,2025-08-07,ORD,TUL,-4.0,43,0,16,0.04661103658397945,0.045714285714285714,0.43596730245231613,0.05945319535856845,0.14629434708855799,503.0,Easy
UA,600,2025-08-11,ORD,LAS,-4.0,113,0,44,0.04658992357089263,0.12571428571428572,0.3113269298098732,0.09166703854726992,0.1415706886617615,536.0,Easy
UA,2040,2025-08-01,ORD,DEN,0.0,184,0,76,0.04637798140105955,0.21714285714285714,0.5274839023944713,0.048700807754426534,0.20981024585553526,165.0,Difficult
YX,3433,2025-08-10,ORD,CVG,-1.0,69,0,50,0.048986393857240504,0.14285714285714285,0.4620679764807114,0.06440093396891662,0.17880738478541905,335.0,Medium
OO,5652,2025-08-13,ORD,GEG,43.0,86,0,29,0.047318561357377595,0.08285714285714287,0.5839667288111287,0.06562296585525727,0.1940261294953326,199.0,Medium
OO,5446,2025-08-04,ORD,CLE,3.0,83,0,11,0.04673675932254169,0.03142857142857143,0.5624551842822315,0.040373988306903794,0.170566764385844,389.0,Easy
UA,534,2025-08-06,ORD,EWR,158.0,138,0,6,0.04618123221831129,0.017142857142857144,0.34332425068119893,0.1361729426334328,0.13120573514819395,457.0,Easy
UA,2106,2025-08-13,ORD,SFO,8.0,139,0,28,0.046159962036392554,0.08,0.3460490463215259,0.06901116108593786,0.13416248240848683,481.0,Easy
UA,2323,2025-08-07,ORD,MCO,-2.0,284,0,56,0.05981541882821835,0.16,0.7411444141689373,0.03200785895524737,0.2496323009817493,15.0,Difficult
UA,1612,2025-08-12,ORD,MEM,203.0,54,0,37,0.04763156183193272,0.10571428571428572,0.20085636434410276,0.2990840054267469,0.15074893214952634,346.0,Easy
YX,3614,2025-08-03,ORD,MCI,8.0,89,0,39,0.05053786595013623,0.11142857142857143,0.6054782733400258,0.04346263172214787,0.20308059732161976,178.0,Difficult
OO,5383,2025-08-13,ORD,TVC,8.0,54,0,21,0.0463836656738137,0.060000000000000005,0.5558583106267031,0.040334526466566906,0.17594658265213328,339.0,Medium
UA,2039,2025-08-01,ORD,MCO,18.0,258,0,42,0.04613869185447382,0.12000000000000001,0.670299727520436,0.06219531647741644,0.22385560273193442,98.0,Difficult
UA,312,2025-08-04,ORD,CHS,0.0,199,0,42,0.0465714938169941,0.12000000000000001,0.6902815622161671,0.027973935391643587,0.22213662577746873,45.0,Difficult
UA,1933,2025-08-01,ORD,LAS,-3.0,191,0,51,0.04637798140105955,0.1457142857142857,0.548795153212671,0.034795652168712096,0.19449988458579948,281.0,Medium
OO,5118,2025-08-14,ORD,PLN,-7.0,52,0,16,0.04715672676837726,0.045714285714285714,0.5340599455040872,0.14401068078509766,0.18789271199212595,233.0,Medium
UA,288,2025-08-08,ORD,SNN,68.0,197,0,81,0.047158963203559216,0.23142857142857143,0.5772851127074561,0.05521474208630908,0.22736905841233643,69.0,Difficult
OO,5395,2025-08-05,ORD,GSO,-1.0,62,0,23,0.04607738368306101,0.06571428571428571,0.4499805371739977,0.10045231092116427,0.16283738301122203,410.0,Easy
OO,5868,2025-08-06,ORD,YWG,220.0,71,0,38,0.04669981951080608,0.10857142857142857,0.4764090061666429,0.07248792077818546,0.17475263869339677,272.0,Medium
OO,4748,2025-08-05,ORD,ATW,-7.0,49,0,20,0.05020349696459836,0.05714285714285714,0.5013623978201635,0.06994600118919661,0.16867656306797396,382.0,Easy
OO,5124,2025-08-02,ORD,EAU,7.0,38,0,7,0.047338623496509864,0.02,0.38147138964577665,0.08618886382060421,0.13180720722451797,510.0,Easy
UA,1933,2025-08-12,ORD,LAS,21.0,139,0,20,0.05699863902269488,0.05714285714285714,0.39048300427747257,0.048652400285168804,0.13873653711892464,385.0,Easy
UA,293,2025-08-05,ORD,LGA,-11.0,190,0,22,0.046038596880738615,0.06285714285714286,0.5910508519089984,0.036852355449169844,0.18465904884559087,275.0,Medium
UA,1834,2025-08-07,ORD,TPA,10.0,161,0,21,0.07047428234384635,0.060000000000000005,0.4958471488132366,0.10431495952028716,0.1809670638105205,318.0,Medium
UA,970,2025-08-02,ORD,FCO,-7.0,300,0,89,0.05209476819535709,0.2542857142857143,0.4814148372834302,0.032539289527357254,0.2060614262563647,278.0,Difficult
UA,1657,2025-08-09,ORD,LGA,-10.0,140,0,20,0.06403928123296371,0.05714285714285714,0.5728125946109598,0.02933884372356221,0.1825684160530558,347.0,Medium
OO,5275,2025-08-01,ORD,DLH,-4.0,52,0,29,0.04906664241376959,0.08285714285714287,0.5340599455040872,0.08959014776115293,0.186867294366669,336.0,Medium
YX,3520,2025-08-13,ORD,BDL,-7.0,81,0,21,0.0621982869225997,0.060000000000000005,0.5481141545963001,0.026141517247348988,0.1759163281753247,340.0,Medium
UA,563,2025-08-05,ORD,EWR,-8.0,223,0,16,0.05307277115998038,0.045714285714285714,0.5749318801089919,0.036618592506847,0.17840709130518292,324.0,Medium
UA,1803,2025-08-09,ORD,DEN,13.0,222,0,51,0.04510632838206109,0.1457142857142857,0.6431735496932702,0.0487441065520481,0.22050267867691692,158.0,Difficult
UA,980,2025-08-09,ORD,DUB,12.0,285,0,140,0.0478615765898911,0.4,0.6064520469606756,0.02692299495026503,0.2713560837071892,20.0,Difficult
OO,4789,2025-08-09,ORD,FAR,73.0,70,0,38,0.05492077461256666,0.10857142857142857,0.46923849132367706,0.08113552965010891,0.17715581828756818,364.0,Medium
OO,4645,2025-08-13,ORD,FWA,-5.0,48,0,34,0.048566426411404934,0.09714285714285714,0.49046321525885567,0.08250414072117832,0.17797227416808536,325.0,Medium
UA,714,2025-08-01,ORD,MDT,18.0,129,0,45,0.07946276464500243,0.1285714285714286,0.43596730245231613,0.12800619412831715,0.19057475097510032,307.0,Medium
UA,2333,2025-08-03,ORD,BWI,2.0,199,0,42,0.04604829358131921,0.12000000000000001,0.573150868433471,0.06708014812015793,0.2005182348067951,204.0,Difficult
YX,3601,2025-08-03,ORD,YYZ,-2.0,80,0,12,0.046197438071201746,0.03428571428571429,0.5409436397533343,0.048604684169748655,0.16738750676507239,469.0,Easy
UA,1859,2025-08-03,ORD,SNA,-1.0,147,0,20,0.049686360336360896,0.05714285714285714,0.6030881017257039,0.057914251523357954,0.19154649812272012,284.0,Medium
UA,224,2025-08-13,ORD,BZN,14.0,200,0,71,0.04515942936143103,0.20285714285714287,0.623879715045468,0.05789018813046798,0.23181008091017563,51.0,Difficult
UA,2278,2025-08-15,ORD,SEA,0.0,234,0,86,0.04626631294598622,0.24571428571428572,0.6049046321525885,0.12171338091408004,0.25087729953333043,20.0,Difficult
UA,1658,2025-08-02,ORD,EWR,-2.0,201,0,19,0.05410209603497615,0.054285714285714284,0.5792397972386708,0.03031305643956098,0.1806746179795013,433.0,Medium
OO,5344,2025-08-15,ORD,MBS,9.0,51,0,28,0.04938496168800165,0.08,0.5231607629427794,0.14341045426299912,0.19428777009469517,167.0,Medium
UA,1564,2025-08-03,ORD,MSP,53.0,184,0,72,0.046005351050176564,0.2057142857142857,0.5274839023944713,0.05350696902529259,0.20780254614730076,146.0,Difficult
G7,4416,2025-08-14,ORD,STL,-3.0,58,0,28,0.05893453991496329,0.08,0.5994550408719346,0.08618886462308481,0.20478189511708958,117.0,Difficult
OO,5448,2025-08-03,ORD,FWA,-1.0,49,0,33,0.05056729042086356,0.09428571428571429,0.5013623978201635,0.09160315206098175,0.18240284556492486,365.0,Medium
YX,3694,2025-08-09,ORD,OMA,16.0,91,0,40,0.046387678101640156,0.11428571428571428,0.6198193030259573,0.048288850793392804,0.20710032791708852,221.0,Difficult
G7,4502,2025-08-13,ORD,LEX,-4.0,55,0,41,0.04706577840431096,0.11714285714285715,0.5667574931880109,0.03634460355888505,0.19236374181578733,211.0,Medium
G7,4390,2025-08-08,ORD,CHA,-9.0,50,0,11,0.047020304222277806,0.03142857142857143,0.5122615803814714,0.05435285258461227,0.1608991997361165,454.0,Easy
UA,2387,2025-08-07,ORD,MCO,114.0,230,0,14,0.04622377258214875,0.04,0.66752926491407,0.013904200170909091,0.19353028803734396,215.0,Medium
YX,3707,2025-08-09,ORD,IND,6.0,49,0,31,0.04655973237860872,0.08857142857142858,0.31865767962139685,0.05911742575330403,0.12759868191244977,498.0,Easy
YX,3604,2025-08-02,ORD,CMH,34.0,78,0,48,0.04622159102502888,0.13714285714285715,0.5266026100674029,0.05217603165604047,0.19023805044128178,380.0,Medium
YX,3542,2025-08-11,ORD,YUL,-7.0,95,0,15,0.04669981951080608,0.04285714285714286,0.6485013623978202,0.034990600150056395,0.19384769219699385,199.0,Medium
OO,5444,2025-08-15,ORD,LIT,-2.0,41,0,14,0.0463836656738137,0.04,0.4141689373297003,0.027952257305367302,0.13304778549564264,505.0,Easy
UA,2090,2025-08-02,ORD,MIA,1.0,207,0,10,0.04597599362084984,0.02857142857142857,0.6468599192409967,0.0327870737898243,0.18920804979732614,390.0,Medium
YX,3571,2025-08-08,ORD,IND,-4.0,72,0,35,0.046891906531831264,0.1,0.5278318411833398,0.06408052326047915,0.18384163690748018,300.0,Medium
UA,2059,2025-08-06,ORD,PDX,133.0,189,0,61,0.04656637444091118,0.1742857142857143,0.5427062244074712,0.06513330201402746,0.20624455740837522,116.0,Difficult
UA,1989,2025-08-01,ORD,BOS,1.0,211,0,34,0.04621313749118938,0.09714285714285714,0.6096844412646706,0.036314122951398506,0.19783359043951843,261.0,Medium
UA,2011,2025-08-14,ORD,YVR,-5.0,157,0,32,0.04592740804741442,0.09142857142857143,0.5376930063578564,0.09576445312670522,0.19021150748617233,207.0,Medium
OO,4780,2025-08-14,ORD,CAK,-7.0,45,0,20,0.16875468952502218,0.05714285714285714,0.457765667574932,0.07636293463823814,0.19462612496460155,173.0,Medium
UA,1933,2025-08-04,ORD,LAS,-4.0,200,0,35,0.046283784881133744,0.1,0.5761953328360708,0.03312884525220017,0.18955973772379786,196.0,Medium
UA,2202,2025-08-12,ORD,IAH,73.0,200,0,34,0.04477664056232075,0.09714285714285714,0.5761953328360708,0.04639385036555792,0.19104630973653983,141.0,Medium
UA,2232,2025-08-08,ORD,MSP,-8.0,147,0,49,0.04598688114430876,0.14,0.44988674042217924,0.02181899957929087,0.1656315493646956,422.0,Easy
UA,1741,2025-08-09,ORD,JAC,-7.0,167,0,47,0.04738621275677712,0.13428571428571429,0.689589550624973,0.047532363729300114,0.22969115280056496,124.0,Difficult
OO,5493,2025-08-13,ORD,ATW,102.0,63,0,49,0.04929401332393534,0.14,0.6539509536784741,0.04828885054658766,0.22293371252611668,77.0,Difficult
UA,845,2025-08-01,ORD,GRU,16.0,367,0,201,0.047627604588785045,0.5742857142857143,0.5962332699261392,0.0999237486167659,0.3269027771529521,5.0,Difficult
UA,1740,2025-08-03,ORD,RSW,-2.0,260,0,28,0.054007899515050334,0.08,0.7588631969920692,0.027686791906897195,0.23145552748391182,43.0,Difficult
UA,2628,2025-08-15,ORD,BNA,-5.0,81,0,43,0.04645232277217748,0.12285714285714286,0.23321624372147995,0.1047489543787107,0.12390383435205109,523.0,Easy
OO,5344,2025-08-11,ORD,MBS,-6.0,47,0,21,0.04938496168800165,0.060000000000000005,0.4795640326975477,0.15580662046561286,0.18086782077391,287.0,Medium
UA,1531,2025-08-14,ORD,DSM,33.0,145,0,81,0.046527490993732504,0.23142857142857143,0.5944379568357769,0.12217209773119087,0.24485929891044503,26.0,Difficult
UA,622,2025-08-14,ORD,DEN,1.0,409,0,77,0.046065346399581646,0.22,0.5796329011587867,0.04662087991777755,0.22305200519312668,54.0,Difficult
UA,769,2025-08-15,ORD,BCN,46.0,275,0,111,0.05122786274934512,0.31714285714285717,0.5840257453941984,0.036987755884130044,0.24805806063589342,23.0,Difficult
UA,767,2025-08-11,ORD,DEN,9.0,224,0,74,0.04609615149063636,0.21142857142857144,0.5776566757493189,0.032497178360651885,0.21759959291379385,75.0,Difficult
UA,1983,2025-08-08,ORD,LAX,-2.0,203,0,51,0.04727284834035477,0.1457142857142857,0.5853287260438708,0.07442679221176751,0.21182796588399905,121.0,Difficult
G7,4380,2025-08-13,ORD,SYR,-9.0,45,0,13,0.046156294763647944,0.037142857142857144,0.457765667574932,0.037059216460742145,0.14498586290069007,465.0,Easy
YX,3635,2025-08-04,ORD,MSN,6.0,64,0,17,0.05100330757800495,0.04857142857142857,0.4655507979758661,0.0474992669298102,0.1533314022961872,513.0,Easy
UA,1363,2025-08-02,ORD,LAX,0.0,266,0,27,0.046159962036392554,0.07714285714285714,0.6920980926430519,0.07289061505863564,0.22073634906912215,187.0,Difficult
UA,2652,2025-08-04,ORD,RSW,113.0,200,0,66,0.04389239381889952,0.18857142857142858,0.623879715045468,0.09414786877364585,0.23511007780462317,22.0,Difficult
UA,758,2025-08-05,ORD,EWR,17.0,210,0,25,0.044894386212228014,0.07142857142857142,0.6066399768620706,0.07187108242632018,0.19735966942159294,200.0,Medium
UA,1634,2025-08-07,ORD,IAD,64.0,206,0,53,0.04637798140105955,0.15142857142857144,0.5944621192516707,0.08447171295277656,0.2172804096809337,89.0,Difficult
OO,5376,2025-08-05,ORD,LEX,0.0,72,0,32,0.04755128217131195,0.09142857142857143,0.5278318411833398,0.09355831213924938,0.1877921502322213,262.0,Medium
OO,5362,2025-08-07,ORD,MKE,33.0,52,0,22,0.04893021986767014,0.06285714285714286,0.5340599455040872,0.10659656433113565,0.18522765091683568,275.0,Medium
UA,2195,2025-08-04,ORD,BDL,-4.0,166,0,30,0.04790036339221349,0.08571428571428572,0.5122615803814714,0.08831979012908668,0.18152803356742064,271.0,Medium
UA,1742,2025-08-09,ORD,JAX,38.0,144,0,74,0.04464227199713246,0.21142857142857144,0.44003808148123835,0.05548283523838879,0.18735591187426992,322.0,Medium
UA,378,2025-08-13,ORD,LAX,31.0,192,0,45,0.04564795837163451,0.1285714285714286,0.551839617615271,0.05210517200026411,0.19421818345821806,197.0,Medium
OO,5624,2025-08-05,ORD,LEX,18.0,95,0,34,0.05317536850805897,0.09714285714285714,0.6485013623978202,0.04429937561675895,0.2112235405609388,121.0,Difficult
UA,563,2025-08-13,ORD,EWR,-4.0,230,0,24,0.05471057516772273,0.06857142857142857,0.5940054495912807,0.03543580268779302,0.18914455262855273,240.0,Medium
OO,5309,2025-08-15,ORD,FWA,8.0,52,0,42,0.048293581319206025,0.12000000000000001,0.5340599455040872,0.07598501450516673,0.19320006367281695,176.0,Medium
UA,2378,2025-08-14,ORD,LAX,4.0,126,0,45,0.04630885330982368,0.1285714285714286,0.31062670299727524,0.06372959759510154,0.1364381084041434,514.0,Easy
YX,3433,2025-08-06,ORD,CVG,-5.0,72,0,38,0.05697647513565351,0.10857142857142857,0.5278318411833398,0.06162404085391497,0.18851856815017112,189.0,Medium
G7,4518,2025-08-07,ORD,STL,-7.0,59,0,26,0.0465655624019463,0.07428571428571429,0.6103542234332425,0.09068547649802985,0.20326674844992906,160.0,Difficult
YX,3468,2025-08-04,ORD,BGR,-7.0,84,0,30,0.046387678101640156,0.08571428571428572,0.6212534059945504,0.04618329439445555,0.19989488523659218,125.0,Medium
OO,5383,2025-08-05,ORD,TVC,-10.0,64,0,28,0.0463836656738137,0.08,0.6648501362397821,0.033681553416875745,0.2068639444454648,141.0,Difficult
OO,5038,2025-08-06,ORD,PLN,237.0,40,0,15,0.23173643164093588,0.04285714285714286,0.40326975476839244,0.1790438978733675,0.21686143347333808,78.0,Difficult
OO,5568,2025-08-11,ORD,MLI,-8.0,45,0,31,0.04738409767854301,0.08857142857142858,0.457765667574932,0.10780590918023492,0.17236068517620004,363.0,Easy
OO,5843,2025-08-15,ORD,ECP,42.0,71,0,16,0.04371138874139502,0.045714285714285714,0.4764090061666429,0.04508603253004104,0.15266144609865887,451.0,Easy
OO,5643,2025-08-12,ORD,CAK,94.0,68,0,9,0.04661103658397945,0.025714285714285714,0.7084468664850138,0.06278003252152643,0.21007960552932398,62.0,Difficult
UA,786,2025-08-11,ORD,BTV,-2.0,161,0,52,0.047144863938281656,0.14857142857142858,0.5522252497729336,0.07904828314449393,0.20515228539647384,136.0,Difficult
UA,1198,2025-08-03,ORD,CUN,-4.0,265,0,3,0.04641095018303359,0.008571428571428572,0.7740855190050691,0.021782677385965232,0.21394405742622755,104.0,Difficult
G7,4497,2025-08-09,ORD,ROA,-5.0,52,0,42,0.047293149314476715,0.12000000000000001,0.5340599455040872,0.021564481481221975,0.18201582746660921,349.0,Medium
OO,5905,2025-08-02,ORD,MTJ,-2.0,103,0,15,0.04665918571789691,0.04285714285714286,0.705865481141546,0.004624109312836479,0.2021032335776086,304.0,Difficult
OO,5026,2025-08-02,ORD,JST,-1.0,33,0,13,0.047975262044973974,0.037142857142857144,0.3269754768392371,0.09958785819296166,0.1253397337476081,515.0,Easy
OO,5555,2025-08-14,ORD,MKE,208.0,30,0,18,0.048202632955139726,0.05142857142857143,0.29427792915531337,0.09797997852225561,0.12048341073696424,538.0,Easy
G7,4571,2025-08-05,ORD,XNA,0.0,50,0,22,0.048202632955139726,0.06285714285714286,0.5122615803814714,0.061427521872283036,0.1705259750706521,371.0,Easy
UA,1097,2025-08-05,ORD,DCA,-4.0,87,0,13,0.046323033431102834,0.037142857142857144,0.2529135616033617,0.06280992906803798,0.09897300052949315,516.0,Easy
UA,1834,2025-08-13,ORD,TPA,-8.0,188,0,23,0.04671090145432676,0.06571428571428571,0.5844850792817046,0.08901120718998741,0.19436535312329306,195.0,Medium
UA,1975,2025-08-07,ORD,ATL,72.0,147,0,17,0.060727068718363066,0.04857142857142857,0.6030881017257039,0.05911742658816019,0.19295648850742406,220.0,Medium
G7,4458,2025-08-06,ORD,LIT,-3.0,62,0,11,0.04752052022464247,0.03142857142857143,0.6430517711171663,0.10330500016110643,0.20353724173604845,124.0,Difficult
G7,4568,2025-08-04,ORD,SCE,-6.0,49,0,2,0.04679293331211205,0.005714285714285714,0.5013623978201635,0.05189837546270899,0.15118672596978772,523.0,Easy
UA,1851,2025-08-14,ORD,ALB,-5.0,137,0,63,0.04717153231601596,0.18,0.5598373772760693,0.07779737810195092,0.21467027963421229,74.0,Difficult
OO,5447,2025-08-04,ORD,PVD,-7.0,68,0,19,0.048055510601503065,0.054285714285714284,0.49669131957960305,0.047174144304339166,0.16159574050764808,461.0,Easy
UA,1564,2025-08-07,ORD,MSP,79.0,180,0,68,0.044099256764618955,0.19428571428571428,0.5582219887725288,0.054745890590455176,0.2123058809120375,117.0,Difficult
UA,1030,2025-08-04,ORD,ABQ,129.0,115,0,54,0.043501189296551085,0.15428571428571428,0.2806539509536785,0.06388827715471296,0.1345629285297561,551.0,Easy
UA,2417,2025-08-01,ORD,SAN,5.0,197,0,61,0.04647217792098537,0.1742857142857143,0.5670619396282709,0.09651357356976056,0.218581281568744,121.0,Difficult
UA,2155,2025-08-03,ORD,LAX,46.0,254,0,27,0.07283792657022006,0.07714285714285714,0.558839283634924,0.04858727646195794,0.1905643684579029,294.0,Medium
UA,1205,2025-08-12,ORD,EWR,1.0,224,0,31,0.04614249010124503,0.08857142857142858,0.6492624784984702,0.050657602037477614,0.20843274420534372,63.0,Difficult
UA,1905,2025-08-11,ORD,PIT,4.0,187,0,58,0.04674350485338037,0.16571428571428573,0.6466848319709355,0.07152878872761408,0.23142858862284224,38.0,Difficult
UA,2147,2025-08-05,ORD,ALB,26.0,146,0,51,0.04772356773511607,0.1457142857142857,0.5987630292807405,0.0462121378771332,0.20967882664471804,130.0,Difficult
UA,1316,2025-08-13,ORD,SRQ,-6.0,117,0,30,0.04796891681027167,0.08571428571428572,0.47333592837680044,0.08845638762551397,0.17184450609095583,360.0,Easy
UA,1377,2025-08-04,ORD,MYR,22.0,176,0,27,0.04511673381158778,0.07714285714285714,0.7285152026296441,0.06709529769215729,0.2283685946250331,32.0,Difficult
G7,4185,2025-08-09,ORD,STL,-1.0,57,0,44,0.04774789113480822,0.12571428571428572,0.5885558583106266,0.0567110758253057,0.2042341185117317,236.0,Difficult
YX,3614,2025-08-12,ORD,MCI,107.0,59,0,27,0.05131360199658409,0.07714285714285714,0.4266251459711951,0.06670354663615019,0.15467679070471832,327.0,Easy
OO,5555,2025-08-10,ORD,MKE,28.0,56,0,32,0.05033991951069781,0.09142857142857143,0.5776566757493189,0.05144718495651539,0.192662724638985,225.0,Medium
YX,3551,2025-08-01,ORD,SDF,6.0,70,0,40,0.04615396275431291,0.11428571428571428,0.46923849132367706,0.045762183009621676,0.16887967683056604,473.0,Easy
UA,1872,2025-08-15,ORD,MSP,6.0,162,0,77,0.0461988032381572,0.22,0.5558583106267031,0.1080242649398555,0.22942907161609405,45.0,Difficult
G7,4574,2025-08-11,ORD,YOW,-8.0,47,0,27,0.04820017489124604,0.07714285714285714,0.4795640326975477,0.08807042524459857,0.17125085997639472,379.0,Easy
UA,476,2025-08-13,ORD,CVG,-9.0,102,0,26,0.050069051556848175,0.07428571428571429,0.33787465940054506,0.10006076598630355,0.13807296208588,474.0,Easy
